id,web_name,full_name,position,team,now_cost,roll_minutes,roll_total_points,roll_ict_index,roll_threat,roll_creativity,roll_influence,roll_bps,roll_expected_goal_involvements,roll_expected_goals_conceded,roll_starts,roll_goals_scored,roll_assists,roll_clean_sheets,roll_goals_conceded,roll_bonus,roll_defensive_contribution,roll_tackles,roll_clearances_blocks_interceptions,roll_recoveries,games_played_so_far,ep_next,ep_this,total_points,points_per_game,form,status,chance_of_playing_next_round,chance_of_playing_this_round,selected_by_percent,news,matched_last_season
518,P.M.Sarr,Pape Matar Sarr,MID,19,50,7.8,1.0,1.24,0.8,7.340000000000001,4.24,4.0,0.032000000000000015,0.092,0.0,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.4,0.2,38.0,1.5,,71,2.7,0.0,a,,,0.4,,True
519,Gallagher,Conor Gallagher,MID,19,55,88.2,4.0,4.02,9.2,14.24,16.68,17.0,0.154,0.618,1.0,0.2,0.0,0.4,0.8,0.6,10.2,2.4,1.6,6.2,38.0,2.0,,44,2.8,0.0,a,,,0.2,,True
520,Bergvall,Lucas Bergvall,MID,19,55,7.4,0.6,0.16,1.2,0.28000000000000036,0.2,2.2,0.01,0.156,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.2,38.0,2.0,,49,2.1,0.0,a,,,0.2,,True
521,Kulusevski,Dejan Kulusevski,MID,19,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,0,0.0,0.0,i,0.0,,0.0,Knee injury - Unknown return date,True
522,Gray,Archie Gray,MID,19,50,1.6,0.2,0.04,0.0,0.0,0.44000000000000006,0.4,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,38.0,1.5,,61,2.5,0.0,a,,,0.2,,True
523,Moore,Mikey Moore,MID,19,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.5,,0,0.0,0.0,a,,,0.1,,True
524,Olusesi,Callum Olusesi,MID,19,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,1,1.0,0.0,a,,,0.9,,True
525,Fernandes,Mateus Fernandes,MID,19,60,47.87407407407407,2.548148148148148,3.3574074074074076,10.411111111111111,12.292592592592591,10.88888888888889,9.829629629629629,0.18355555555555558,0.7384814814814815,0.5333333333333333,0.12222222222222223,0.1,0.13703703703703704,0.7444444444444445,0.24074074074074073,3.6555555555555554,0.7481481481481481,0.8851851851851852,2.0407407407407407,0.0,2.1,,135,3.8,0.0,a,,,3.7,,False
526,Solanke,Dominic Solanke-Mitchell,FWD,19,60,7.8,0.2,0.45999999999999996,1.6,0.72,2.32,1.8,0.018,0.026000000000000002,0.2,0.0,0.0,0.0,0.0,0.0,1.6,0.6,0.4,0.6,38.0,2.0,,40,2.7,0.0,a,,,2.6,,True
527,Richarlison,Richarlison de Andrade,FWD,19,60,78.4,4.8,6.320000000000001,30.6,9.66,22.8,15.8,0.46399999999999997,0.5940000000000001,0.8,0.4,0.2,0.4,0.6,0.8,5.0,1.2,1.8,2.0,38.0,2.0,,119,3.7,0.0,a,,,1.9,,True
528,Scarlett,Dane Scarlett,FWD,19,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,2,1.0,0.0,a,,,1.7,,True
529,Roefs,Robin Roefs,GK,20,50,90.0,2.8,2.2600000000000002,0.0,2.0,20.439999999999998,11.6,0.0,1.074,1.0,0.0,0.0,0.2,1.6,0.0,0.0,0.0,0.8,7.2,38.0,2.6,,136,3.9,0.0,a,,,5.3,,True
530,Patterson,Anthony Patterson,GK,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,0,0.0,0.0,a,,,1.1,,True
531,Ellborg,Melker Ellborg,GK,20,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.9,,16,5.3,0.0,a,,,0.1,,True
532,Ballard,Daniel Ballard,DEF,20,50,22.6,-0.4,0.7800000000000006,3.4,0.5400000000000007,3.839999999999997,-3.8,0.018,0.21999999999999992,0.4,0.0,0.0,0.0,1.2,0.0,1.6,0.2,1.4,0.2,38.0,2.2,,116,4.0,0.0,a,,,3.4,,True
533,Mukiele,Nordi Mukiele,DEF,20,55,90.0,4.6,4.8,15.2,9.54,23.24,12.6,0.17800000000000002,1.074,1.0,0.2,0.0,0.2,1.6,0.2,7.2,1.4,5.8,4.4,38.0,2.5,,151,4.7,0.0,a,,,7.7,,True
534,Hume,Trai Hume,DEF,20,45,83.6,3.0,5.08,7.6,23.939999999999998,19.080000000000002,10.4,0.13799999999999998,0.8859999999999999,1.0,0.2,0.0,0.2,1.6,0.0,4.2,1.2,3.0,2.8,38.0,1.7,,110,2.9,0.0,a,,,2.0,,True
535,Alderete,Omar Alderete,DEF,20,50,58.4,2.6,1.8800000000000003,9.2,0.4600000000000003,9.08,4.4,0.055999999999999994,0.6940000000000001,0.8,0.0,0.0,0.2,1.2,0.0,5.6,0.6,5.0,1.8,38.0,2.2,,125,3.8,0.0,a,,,1.2,,True
536,Reinildo,Reinildo Mandava,DEF,20,45,77.2,3.0,1.6600000000000006,0.0,3.7,12.920000000000002,14.8,0.026000000000000002,0.7979999999999998,0.8,0.0,0.0,0.2,0.8,0.0,6.0,1.6,4.4,3.6,38.0,1.7,,74,3.0,0.0,a,,,0.5,,True
537,Seelt,Jenson Seelt,DEF,20,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.7,,2,1.0,0.0,a,,,0.0,,True
538,Hjelde,Leo Fuhr Hjelde,DEF,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,0,0.0,0.0,a,,,0.3,,True
539,O'Nien,Luke O'Nien,DEF,20,40,31.4,2.0,2.0,5.6,4.2,10.080000000000002,6.4,0.028000000000000004,0.38,0.2,0.0,0.2,0.0,0.4,0.2,3.0,0.4,2.6,0.2,38.0,1.0,,26,2.2,0.0,a,,,2.3,,True
540,Masuaku,Arthur Masuaku,DEF,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,1,0.3,0.0,a,,,1.4,,True
541,Meunier,Thomas Meunier,DEF,20,45,30.31111111111111,1.1901234567901235,1.1790123456790123,1.9753086419753085,3.4790123456790125,6.311111111111111,4.567901234567901,0.03967901234567901,0.48980246913580244,0.34074074074074073,0.019753086419753086,0.029629629629629627,0.07407407407407407,0.471604938271605,0.07407407407407407,2.180246913580247,0.6222222222222222,1.5382716049382716,1.1876543209876544,0.0,1.7,,0,0.0,0.0,a,,,0.5,,False
542,E.Le Fée,Enzo Le Fée,MID,20,60,90.0,5.4,7.980000000000001,18.6,34.54,26.52,24.4,0.46799999999999997,1.0739999999999998,1.0,0.2,0.2,0.2,1.6,1.2,9.8,3.2,1.4,5.2,38.0,2.1,,147,4.1,0.0,a,,,12.3,,True
543,Diarra,Habib Diarra,MID,20,55,24.8,1.2,1.6,5.4,6.959999999999999,4.5200000000000005,4.0,0.10200000000000001,0.398,0.2,0.0,0.2,0.0,0.8,0.0,1.8,0.2,0.0,1.6,38.0,2.0,,65,3.2,0.0,a,,,0.1,,True
544,Xhaka,Granit Xhaka,MID,20,55,90.0,3.6,4.16,1.8,20.659999999999997,19.2,18.4,0.278,1.074,1.0,0.0,0.2,0.2,1.6,0.6,10.8,1.4,2.6,6.8,38.0,2.0,,124,3.6,0.0,a,,,6.0,,True
545,Sadiki,Noah Sadiki,MID,20,50,83.4,2.4,2.84,8.0,14.180000000000001,5.92,11.2,0.186,0.884,1.0,0.0,0.0,0.2,1.6,0.0,6.4,0.2,1.4,4.8,38.0,1.5,,80,2.4,0.0,a,,,0.4,,True
546,Adingra,Simon Adingra,MID,20,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.5,,34,2.4,0.0,a,,,0.3,,True
547,Mundle,Romaine Mundle,MID,20,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.5,,14,1.0,0.0,a,,,0.0,,True
548,Rigg,Chris Rigg,MID,20,50,11.8,1.2,1.1800000000000004,4.2,2.66,4.92,4.2,0.03600000000000001,0.292,0.2,0.0,0.2,0.0,0.8,0.0,0.6,0.0,0.6,0.0,38.0,1.5,,36,2.0,0.0,a,,,0.1,,True
549,Talbi,Chemsdine Talbi,MID,20,55,39.6,1.2,1.08,5.6,2.96,2.16,3.0,0.06999999999999999,0.548,0.4,0.0,0.0,0.2,0.2,0.0,2.2,0.4,0.2,1.6,38.0,2.0,,83,3.0,0.0,a,,,0.2,,True
550,Jocelin.T,Djiamgone Jocelin Ta Bi,MID,20,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.5,,1,1.0,0.0,a,,,0.0,,True
551,Angulo,Nilson Angulo,MID,20,50,29.4,0.8,1.04,5.4,3.2,1.8399999999999999,3.2,0.064,0.322,0.4,0.0,0.0,0.0,0.4,0.0,2.4,0.6,1.2,0.6,38.0,1.5,,13,1.6,0.0,a,,,0.1,,True
552,Brobbey,Brian Brobbey,FWD,20,60,77.4,3.4,4.84,25.2,13.080000000000002,10.8,10.6,0.33799999999999997,0.8680000000000001,1.0,0.2,0.2,0.2,1.6,0.2,2.6,0.4,1.2,1.0,38.0,2.0,,92,3.0,0.0,a,,,20.8,,True
553,Isidor,Wilson Isidor,FWD,20,55,17.0,1.6,1.8,8.6,1.22,8.24,8.4,0.10600000000000002,0.242,0.0,0.2,0.0,0.0,0.2,0.0,1.4,0.4,0.2,0.8,38.0,1.8,,74,2.3,0.0,a,,,1.2,,True
